0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1.231611395279732,-0.9738338337191873,0.28698096142317797,-1.0142930591014065,-0.2650354974637247,-1.1380790331183521,-1.503488156888458,-0.6672711243931233,-0.0522474062994911,1.239243204237603,0.22733117204050657,0,0,0,0,0,100,0,0,0,0
-0.30413860790980457,-1.174654955012871,0.5323474921083867,-0.9553991566557494,-0.07525400384773048,0.7379827650099304,0.10293793092693039,-0.9322278927240556,2.3394700078333126,0.26737660139820585,1.5257747977281435,0,0,0,0,0,0,0,100,0,0
-0.30413860790980457,-1.0742443943660291,0.36876980498491424,-0.9553991566557494,-0.6445984846957133,-0.4345558588202461,-0.6294033738124378,-0.8659887006413317,0.41280875755966423,0.5324311294453145,0.7142475316733702,0,0,0,0,0,0,0,100,0,0
-0.6585424547996973,2.0384829856860716,-2.4120508761141166,-1.0339243599166257,0.019636742960266757,-0.31730199643722845,-0.9365142435418502,-0.40231435606219096,0.3463721627226433,-1.1462475481863723,-0.7465015472252221,0,0,0,0,0,0,100,0,0,0
-0.7766770704296612,3.8458730773292276,1.186658240602276,-1.0142930591014065,-0.7869346049077091,-0.3759289276287373,-1.503488156888458,-1.5946198135513678,0.9443015162558435,-0.8811930201392637,1.850385704150053,0,0,0,0,0,0,0,0,100,0
0.6409383171299107,0.6327351366302845,0.6959251792318588,-1.0339243599166257,-0.5971531112917147,-1.0794521019268433,0.7644074964979726,-0.766629912517209,-0.4508669753216255,0.35572811074724203,0.6330948050678932,0,0,0,0,0,0,100,0,0,0
-0.7766770704296612,3.8458730773292276,1.186658240602276,-1.0142930591014065,-0.7869346049077091,-0.3759289276287373,-1.503488156888458,-1.5946198135513678,0.9443015162558435,-0.8811930201392637,1.850385704150053,0,0,0,0,0,0,0,0,100,0
-0.5404078391697323,0.33150345468975834,0.36876980498491424,-0.6805609452426823,-0.35992624427172193,-0.9621982395438256,-0.8656425043735243,-0.9322278927240556,-0.11868400113651498,-1.2345990575354084,0.38963662525146064,0,0,0,0,0,0,0,100,0,0
-0.06786937664987576,-0.1705493485444514,0.6959251792318588,-0.9161365550253111,0.16197286317226264,0.32759424666936865,-0.3931642432513513,-0.3360751639794671,1.8744138439741571,-0.08602943599793891,-0.016127007775925975,0,0,0,0,0,0,0,0,100,0
0.8772075483898384,3.9462836379760695,-1.5941624404967545,-0.9553991566557494,1.3481071982722268,-0.6104366523947726,0.6935357573296467,-0.10423799168989675,-0.9159231391807838,0.17902509204916967,-0.9899597270416532,0,0,0,0,0,100,0,0,0,0
0.16839985461005305,-0.2709599091912935,-0.12196325638550297,0.5169484044856815,0.019636742960266757,1.206998214542001,2.5125770626500126,0.4919147370546917,0.41280875755966423,0.09067358270013347,-0.09727973438140301,0,0,0,0,0,0,100,0,0,0
0.050265238980089166,-0.37137046983813554,0.1234032742997054,-1.0535556607318448,0.30430898338425816,-0.024167340479684322,0.17380967009525633,-0.3360751639794671,1.7415406543001124,-0.4394354733940832,-0.42189064080331257,0,0,0,0,0,0,100,0,0,0
0.16839985461005305,0.03027177274923272,0.4505586485466505,0.4580545020400241,0.25686360998025953,-0.20004813405421082,0.055690104814713086,0.6906323133028633,1.276484490440954,0.35572811074724203,-0.016127007775925975,0,0,0,0,0,0,100,0,0,0
0.6409383171299107,-0.07013878789760934,1.186658240602276,-1.0339243599166257,0.06708211636426538,-1.0794521019268433,-0.15692511269026477,-0.8659887006413317,0.014189188537529828,0.002322073351097276,0.8765529848843243,0,0,0,0,0,0,100,0,0,0
1.9404190890595177,-0.37137046983813554,0.4505586485466505,0.7917866158987487,-0.07525400384773048,-0.9035713083523167,0.07931401787082173,1.1211870618406052,0.08062578337455371,0.35572811074724203,-0.42189064080331257,0,0,0,0,0,0,100,0,0,0
1.7041498577995897,-1.375476076306555,0.04161443073796958,-1.0339243599166257,-0.1701447506557274,-1.6657214138419314,-2.1649577224595,-0.20359677981401933,1.8744138439741571,-0.7928415107902275,-0.2595851875923585,0,0,0,0,0,0,100,0,0,0
0.6409383171299107,-0.2709599091912935,0.20519211786144168,-0.8474270021720445,0.20941823657626127,-0.25867506524571965,-0.9128903304857416,-0.6672711243931233,0.014189188537529828,-0.4394354733940832,0.22733117204050657,0,0,0,0,0,0,100,0,0,0
-0.7766770704296612,-1.5762971976002391,0.04161443073796958,-0.9553991566557494,-0.027808630443731865,0.4448481090523863,-0.5112838085318945,-0.03799879960717287,1.5422308697890437,0.17902509204916967,-1.2334179068580857,0,0,0,0,0,0,100,0,0,0
0.5228037014999457,0.03027177274923272,0.7777140227935951,-0.9161365550253111,1.6327794386962187,-0.844944377160808,-0.36954033019524263,-1.164065065013589,0.014189188537529828,-0.6161384920921555,1.850385704150053,0,0,0,0,0,100,0,0,0,0
-0.4222732235397684,1.1347879398644942,-0.8580628484411288,-0.18977842486220522,0.25686360998025953,-0.6104366523947726,0.24468140926358228,-0.20359677981401933,0.3463721627226433,-1.2345990575354084,-0.42189064080331257,0,0,0,0,0,100,0,0,0,0
0.16839985461005305,0.5323245759834425,-0.12196325638550297,-1.0142930591014065,0.3517543567882568,0.15171345309484216,-0.015181634353612868,-1.1309454689722271,-0.3844303804846046,-1.853059622978661,0.5519420784624147,0,0,0,0,0,0,100,0,0,0
0.5228037014999457,-0.37137046983813554,0.4505586485466505,2.273949827447789,0.5415358504042513,0.562101971435404,0.24468140926358228,1.9491769628747642,0.14706237821157464,-1.1462475481863723,-1.5580288132799953,0,0,0,0,0,100,0,0,0,0
-0.18600399227983963,-0.4717810304849773,0.4505586485466505,-0.7590861485035585,5.9977537918640875,1.6173867328825628,0.45729662676856014,-0.10423799168989675,-0.5173035701586494,-1.1462475481863723,-0.9088070004361762,0,0,0,0,0,0,100,0,0,0
-0.18600399227983963,-0.37137046983813554,0.4505586485466505,-0.6805609452426823,6.045199165268086,1.6173867328825628,0.4336727137124515,-0.10423799168989675,-0.5837401649956704,-1.3229505668844441,-0.9088070004361762,0,0,0,0,0,0,100,0,0,0
0.16839985461005305,0.33150345468975834,-0.6126963177559202,0.20284759144217634,1.1108803312522344,-0.4345558588202461,0.5045444528807774,0.458795141013293,-0.3844303804846046,-0.2627324546960108,-0.5841960940142666,0,0,0,0,0,0,100,0,0,0
-0.30413860790980457,-0.37137046983813554,-0.5309074741941838,-0.9750304574709683,0.5415358504042513,-0.141421202862702,0.31555314843190824,-0.20359677981401933,0.21349897304859852,0.6207826387943506,-0.8276542738306992,0,0,0,0,0,0,100,0,0,0
0.6409383171299107,-0.9738338337191873,-0.20375209994723922,-0.9750304574709683,0.5889812238082499,0.15171345309484216,0.669911844273538,-0.30295556793810513,-0.18512059597353592,0.35572811074724203,-0.42189064080331257,0,0,0,0,0,0,0,100,0,0
-0.7766770704296612,1.7372513037455461,-0.6126963177559202,-0.38609143301439597,0.8262080908282428,1.6173867328825628,1.5912444534617753,-0.004879203565810929,0.5456819472337091,0.26737660139820585,-0.5841960940142666,0,0,0,0,100,0,0,0,0,0
-0.7766770704296612,1.837661864392388,-0.6944851613176565,-0.38609143301439597,0.9685442110402386,1.558759801691054,1.614868366517884,-0.03799879960717287,0.41280875755966423,0.26737660139820585,-0.5841960940142666,0,0,0,0,0,100,0,0,0,0
0.16839985461005305,0.33150345468975834,-0.6126963177559202,0.20284759144217634,1.1108803312522344,-0.4345558588202461,0.5045444528807774,0.458795141013293,-0.3844303804846046,-0.2627324546960108,-0.5841960940142666,0,0,0,0,0,0,100,0,0,0
0.40466908586998185,-0.8734232730723452,-0.20375209994723922,-0.9357678558405303,0.7787627174242441,-0.25867506524571965,0.8116553226101899,-0.766629912517209,1.0771747059298884,-0.4394354733940832,0.9577057114898013,0,0,0,0,0,0,100,0,0,0
-0.30413860790980457,-0.2709599091912935,-0.3673297870707118,-1.0339243599166257,1.0634349578482358,0.210340384286351,-0.34591641713913396,-0.8659887006413317,1.0107381110928644,0.7974856574924221,0.38963662525146064,0,0,0,0,0,0,0,100,0,0
-0.7766770704296612,-1.174654955012871,-0.040174412823766686,-1.0339243599166257,0.5415358504042513,-0.844944377160808,-1.3381207654956973,-0.9984670848067794,0.8778649214188197,-0.2627324546960108,0.3084838986459836,0,0,0,0,0,0,0,100,0,0
-0.5404078391697323,-0.9738338337191873,0.1234032742997054,-1.0535556607318448,-0.027808630443731865,0.210340384286351,-0.7238990260368724,-0.9653474887654174,0.8114283265817986,-1.2345990575354084,0.3084838986459836,0,0,0,0,0,0,100,0,0,0
0.050265238980089166,-0.2709599091912935,0.1234032742997054,-0.9946617582861875,-0.3124808708677233,-0.3759289276287373,1.2368857576201455,-1.0647062768895033,-0.3844303804846046,0.26737660139820585,0.38963662525146064,0,0,0,0,0,0,100,0,0,0
0.40466908586998185,-0.6726021517786615,0.04161443073796958,1.0862561281270349,-0.12269937725172911,0.09308652190333333,1.756611844854536,0.7237519093442253,-0.6501767598326942,0.09067358270013347,-0.7465015472252221,0,0,0,0,0,0,100,0,0,0
-1.0129463016895899,-0.8734232730723452,-0.6126963177559202,1.1844126322031303,0.114527489768264,0.8552366273929481,0.197433583151365,1.0549478697578814,0.7449917317447748,-1.1462475481863723,-1.3145706334635627,0,0,0,0,0,0,100,0,0,0
-0.30413860790980457,1.0343773792176523,-1.5123735969350185,-0.346828831383958,-0.07525400384773048,-0.6104366523947726,-1.432616417720132,-0.30295556793810513,-0.5173035701586494,-0.9695445294882998,-0.2595851875923585,0,0,0,0,0,0,100,0,0,0
-0.06786937664987576,-0.5721915911318194,-0.7762740048793927,-0.2879349289383006,2.2021239195442015,-0.31730199643722845,-0.36954033019524263,0.35943635288920717,-1.0487963288548285,-0.2627324546960108,-1.5580288132799953,0,0,0,0,0,0,100,0,0,0
-1.0129463016895899,-0.8734232730723452,-0.6126963177559202,1.1844126322031303,0.114527489768264,0.8552366273929481,0.197433583151365,1.0549478697578814,0.7449917317447748,-1.1462475481863723,-1.3145706334635627,0,0,0,0,0,0,100,0,0,0
0.16839985461005305,1.9380724250392296,-2.166684345428908,-1.0339243599166257,-0.5022623644837174,-1.0794521019268433,0.29192923537579957,-0.9984670848067794,-1.1152329236918497,-1.3229505668844441,-0.016127007775925975,0,0,0,0,0,100,0,0,0,0
-0.30413860790980457,1.0343773792176523,-1.5123735969350185,-0.346828831383958,-0.07525400384773048,-0.6104366523947726,-1.432616417720132,-0.30295556793810513,-0.5173035701586494,-0.9695445294882998,-0.2595851875923585,0,0,0,0,0,0,100,0,0,0
-0.7766770704296612,0.733145697277126,-2.493839719675853,-1.0142930591014065,0.8736534642322413,-0.3759289276287373,-0.4404120693635686,-0.20359677981401933,0.21349897304859852,0.44407962009627827,-1.1522651802526087,0,0,0,0,0,100,0,0,0,0
-0.5404078391697323,-0.1705493485444514,-0.7762740048793927,0.006534583289985557,-0.2650354974637247,-0.49318279001175497,-0.34591641713913396,-1.2303042570963498,0.21349897304859852,0.002322073351097276,1.6880802509390975,0,0,0,0,0,0,0,100,0,0
-0.18600399227983963,-0.2709599091912935,-1.6759512840584907,-1.0142930591014065,-0.21759012405972603,2.672671494329722,0.8352792356662986,-0.6672711243931233,-0.31799378564758074,-0.6161384920921555,-0.5841960940142666,0,0,0,0,0,100,0,0,0,0
-0.18600399227983963,-0.4717810304849773,-0.20375209994723922,-0.8376113517644349,0.019636742960266757,-0.31730199643722845,-1.007385982710176,-0.46855354814491484,0.9443015162558435,1.3275947135866393,0.1461784454350281,0,0,0,0,0,0,0,0,100,0
-0.7766770704296612,-0.07013878789760934,0.7777140227935951,0.28137279470305254,0.49409047700025266,0.7379827650099304,2.488953149593904,0.5250343330960536,-0.5837401649956704,0.17902509204916967,-1.2334179068580857,0,0,0,0,0,0,100,0,0,0
-0.06786937664987576,0.23109289404291627,-0.8580628484411288,-0.346828831383958,0.7313173440202455,0.8845500929887025,2.3590216277853067,0.5912735251787775,0.8778649214188197,0.9741886761904944,-0.8276542738306992,0,0,0,0,0,100,0,0,0,0
-1.0129463016895899,-0.07013878789760934,-0.4491186306324476,-0.30756622975351977,0.8262080908282428,-0.25867506524571965,1.4731248881812322,0.7899911014269492,3.336018930388647,1.9460552790298915,-0.42189064080331257,0,0,0,0,0,100,0,0,0,0
2.0585537046894813,-0.4717810304849773,1.023080553478804,-1.0535556607318448,0.3991997301922554,-1.548467551458914,-1.5743598960567837,0.02824039247555101,-1.580289087551005,0.002322073351097276,-1.1522651802526087,0,0,0,0,0,0,100,0,0,0
0.6409383171299107,-0.37137046983813554,-0.3673297870707118,0.7328927134530913,0.20941823657626127,-0.844944377160808,-0.7947707652051983,0.7237519093442253,-0.3844303804846046,-1.2345990575354084,-0.8276542738306992,0,0,0,0,0,100,0,0,0,0
0.28653447024001694,-0.9738338337191873,0.20519211786144168,-0.9750304574709683,-0.12269937725172911,-0.25867506524571965,-1.2200012002151541,-1.3959022373031595,0.4792453523966852,-1.057896038837336,1.7692329775445745,0,0,0,0,0,0,0,100,0,0
0.16839985461005305,0.4319140153366004,0.04161443073796958,-0.9946617582861875,-0.1701447506557274,-0.9035713083523167,-1.6452316352251097,-0.9322278927240556,0.8114283265817986,1.4159462229356754,1.201163891306234,0,0,0,0,0,0,0,100,0,0
0.6409383171299107,-0.9738338337191873,-0.2855409435089755,0.4776858028552435,0.8736534642322413,-0.5518097212032638,-0.8420185913174156,0.6906323133028633,-1.6467256823880287,0.6207826387943506,-0.9899597270416532,0,0,0,0,0,100,0,0,0,0
-0.06786937664987576,-0.5721915911318194,-0.20375209994723922,-0.9750304574709683,0.3517543567882568,-0.08279427167119315,-0.5821555477002205,-0.369194760020829,1.3429210852779778,2.4761643351241087,0.06502571882955106,0,0,0,0,0,0,100,0,0,0
0.28653447024001694,-0.7730127124255032,0.04161443073796958,1.8911394615510169,0.20941823657626127,0.9138635585844569,0.6462879312174293,1.48550261829566,0.14706237821157464,0.9741886761904944,-1.0711124536471317,0,0,0,0,0,0,100,0,0,0
0.28653447024001694,0.6327351366302845,-1.1034293791263374,-0.05235931915567182,0.8262080908282428,0.6793558338184216,0.599040105105212,0.19383837268239748,-0.11868400113651498,-0.6161384920921555,-0.42189064080331257,0,0,0,0,0,100,0,0,0,0
0.5228037014999457,-0.5721915911318194,-0.2855409435089755,0.35989799796392874,0.06708211636426538,0.38622117786087745,1.614868366517884,0.8562302935097098,0.9443015162558435,-0.2627324546960108,-0.8276542738306992,0,0,0,0,0,0,100,0,0,0
0.28653447024001694,1.636840743098704,2.331702050466583,1.0666248273118157,-0.07525400384773048,0.9724904897759657,0.31555314843190824,1.154306657882004,-0.4508669753216255,-0.2627324546960108,-1.4768760866745183,0,0,0,0,0,0,100,0,0,0
0.40466908586998185,1.1347879398644942,2.4134908940283193,0.909574420790063,-0.07525400384773048,1.1483712833504922,0.41004880065634286,1.1211870618406052,-0.6501767598326942,-0.4394354733940832,-1.4768760866745183,0,0,0,0,0,0,100,0,0,0
-0.06786937664987576,-0.2709599091912935,-0.20375209994723922,1.361094339540102,0.20941823657626127,1.9691483200316158,1.4967488012373407,1.0549478697578814,0.21349897304859852,-0.08602943599793891,-0.6653488206197451,0,0,0,0,0,0,100,0,0,0
0.28653447024001694,1.536430182451862,2.249913206904847,1.0666248273118157,-0.027808630443731865,1.0897443521589834,0.3864248876002342,1.1211870618406052,-0.5173035701586494,-0.351083964045047,-1.4768760866745183,0,0,0,0,0,100,0,0,0,0
0.40466908586998185,1.1347879398644942,2.4134908940283193,0.909574420790063,-0.07525400384773048,1.1483712833504922,0.41004880065634286,1.1211870618406052,-0.6501767598326942,-0.4394354733940832,-1.4768760866745183,0,0,0,0,0,0,100,0,0,0
-0.894811686059626,-0.07013878789760934,0.7777140227935951,0.22247889225739534,0.16197286317226264,1.7346405952655806,2.4653292365377952,0.5581539291374156,-0.4508669753216255,-0.17438094534697512,-1.2334179068580857,0,0,0,0,0,100,0,0,0,0
0.050265238980089166,-0.37137046983813554,-0.040174412823766686,-0.9161365550253111,-0.5022623644837174,0.6793558338184216,-0.06242946046583017,-1.3296630452204357,0.4792453523966852,-0.7928415107902275,1.6880802509390975,0,0,0,0,0,0,0,100,0,0
0.050265238980089166,-0.6726021517786615,-0.040174412823766686,-0.8965052542100921,-0.5497077378877161,0.7379827650099304,-0.06242946046583017,-1.3627826412617976,0.41280875755966423,-0.7044900014411918,1.6880802509390975,0,0,0,0,0,0,0,100,0,0
0.28653447024001694,-0.1705493485444514,-0.3673297870707118,1.1844126322031303,-0.07525400384773048,1.558759801691054,2.3944574973694697,0.9555890816337956,-0.9823597340178047,-0.6161384920921555,-1.0711124536471317,0,0,0,0,0,0,100,0,0,0
-1.0129463016895899,0.6327351366302845,2.658857424713528,1.871508160735798,0.019636742960266757,-0.5518097212032638,0.599040105105212,1.2867850420474518,-0.31799378564758074,0.09067358270013347,-1.39572336006904,0,0,0,0,0,0,100,0,0,0
2.0585537046894813,-0.12034406822103037,0.20519211786144168,-1.0142930591014065,-0.5497077378877161,-1.196705964309861,-1.3853685916079146,-0.8991082966826937,-1.580289087551005,-1.1462475481863723,0.7142475316733702,0,0,0,0,0,0,0,100,0,0
3.4761690922490542,0.833556257923968,1.023080553478804,0.8114179167139677,-0.35992624427172193,-1.841602207416458,-1.3144968524395886,0.5250343330960536,-1.9789086565731393,-1.6763566042805889,-0.34073791419783556,0,0,0,0,100,0,0,0,0,0
0.6409383171299107,-0.2709599091912935,0.28698096142317797,1.40035694117054,0.6838719706162468,0.9724904897759657,1.2605096706762542,1.154306657882004,-1.2481061133658944,-0.4394354733940832,-1.1522651802526087,0,0,0,0,0,100,0,0,0,0
0.28653447024001694,-1.5762971976002391,-0.12196325638550297,0.6347362093769959,0.3991997301922554,1.6760136640740717,0.5517922789929948,0.7237519093442253,1.409357680114999,-0.7044900014411918,-0.9088070004361762,0,0,0,0,0,100,0,0,0,0
-1.0129463016895899,-0.6726021517786615,-0.7762740048793927,1.125518729757473,0.20941823657626127,1.1483712833504922,0.599040105105212,0.9887086776751576,1.0107381110928644,-0.8811930201392637,-0.9088070004361762,0,0,0,0,0,100,0,0,0,0
0.7590729327598745,0.2812981743663373,0.5323474921083867,2.4604471851923697,0.6364265972122483,0.5034750402438951,0.7407835834418639,1.982296558916126,-1.3145427082029153,-0.2627324546960108,-1.2334179068580857,0,0,0,0,0,100,0,0,0,0
0.5228037014999457,-1.4758866369533972,-0.12196325638550297,1.5770386485075119,0.25686360998025953,-0.08279427167119315,-0.7002751129807637,1.1211870618406052,0.08062578337455371,-1.2345990575354084,-1.0711124536471317,0,0,0,0,0,0,100,0,0,0
0.28653447024001694,-1.5762971976002391,-0.12196325638550297,0.6347362093769959,0.3991997301922554,1.6760136640740717,0.5517922789929948,0.7237519093442253,1.409357680114999,-0.7044900014411918,-0.9088070004361762,0,0,0,0,0,100,0,0,0,0
0.28653447024001694,-0.4717810304849773,0.1234032742997054,1.9892959656271123,-0.2650354974637247,1.4415059393080363,0.7644074964979726,1.6511005985024698,-0.18512059597353592,0.8858371668414582,-1.1522651802526087,0,0,0,0,0,0,100,0,0,0
0.28653447024001694,-0.4717810304849773,0.1234032742997054,1.9892959656271123,-0.2650354974637247,1.4415059393080363,0.7644074964979726,1.6511005985024698,-0.18512059597353592,0.8858371668414582,-1.1522651802526087,0,0,0,0,0,0,100,0,0,0
-0.4222732235397684,-1.0742443943660291,1.6773913019726936,0.41879190040958614,1.7276701855042158,1.6760136640740717,0.5754161920491034,0.6243931212201395,-1.9789086565731393,-0.8811930201392637,-1.39572336006904,0,0,0,0,0,0,100,0,0,0
0.40466908586998185,-0.07013878789760934,1.023080553478804,2.4310002339695416,0.30430898338425816,0.562101971435404,2.7488161932110993,1.982296558916126,-0.9823597340178047,0.26737660139820585,-1.3145706334635627,0,0,0,0,0,100,0,0,0,0
0.40466908586998185,0.33150345468975834,1.3502359277257485,1.361094339540102,0.49409047700025266,1.910521388840107,1.3313814098445802,1.3861438301715376,-1.1816695185288735,-0.17438094534697512,-1.0711124536471317,0,0,0,0,0,100,0,0,0,0
-0.18600399227983963,1.335609061158178,0.04161443073796958,0.5562110061161195,0.16197286317226264,-0.3759289276287373,0.26830532231969095,0.9224694855924337,0.21349897304859852,0.17902509204916967,-1.1522651802526087,0,0,0,0,0,100,0,0,0,0
-1.6036193798394114,2.0886882660094925,-2.7392062503610615,-0.9553991566557494,0.92109883763624,-1.6070944826504228,-0.8420185913174156,-0.004879203565810929,2.937399361366513,-0.7928415107902275,-0.6653488206197451,0,0,0,0,100,0,0,0,0,0
-1.0129463016895899,0.33150345468975834,-0.7762740048793927,-0.602035741981806,-0.21759012405972603,-0.6104366523947726,0.10293793092693039,-0.8659887006413317,0.8114283265817986,-0.4394354733940832,0.6330948050678932,0,0,0,0,0,0,100,0,0,0
0.16839985461005305,-1.375476076306555,0.5323474921083867,-0.9161365550253111,-0.5022623644837174,-1.1380790331183521,-1.2672490263273712,-0.9653474887654174,0.014189188537529828,-0.6161384920921555,1.03885843809528,0,0,0,0,0,0,100,0,0,0
0.40466908586998185,0.33150345468975834,1.3502359277257485,1.361094339540102,0.49409047700025266,1.910521388840107,1.3313814098445802,1.3861438301715376,-1.1816695185288735,-0.17438094534697512,-1.0711124536471317,0,0,0,0,0,100,0,0,0,0
-1.1310809173195537,0.833556257923968,-2.4120508761141166,-0.13088452241654802,0.019636742960266757,-0.844944377160808,-1.2200012002151541,-0.20359677981401933,0.21349897304859852,0.17902509204916967,-0.2595851875923585,0,0,0,0,0,100,0,0,0,0
1.1134767796497673,-0.37137046983813554,-0.12196325638550297,1.1451500305726918,0.3991997301922554,0.38622117786087745,-0.015181634353612868,1.4523830222542615,-1.1816695185288735,0.44407962009627827,-1.39572336006904,0,0,0,0,0,100,0,0,0,0
0.6409383171299107,-1.174654955012871,-0.20375209994723922,0.09487543695847127,0.6364265972122483,-0.25867506524571965,-0.1805490257463734,0.3925559489305691,0.6785551369077539,-1.3229505668844441,-0.6653488206197451,0,0,0,0,0,100,0,0,0,0
0.050265238980089166,-0.8734232730723452,-0.4491186306324476,-0.2683036281230816,0.5889812238082499,-1.2553328955013696,0.17380967009525633,0.3925559489305691,0.6785551369077539,-1.1462475481863723,-1.1522651802526087,0,0,0,0,0,0,100,0,0,0
-0.18600399227983963,-0.8734232730723452,0.20519211786144168,-1.0339243599166257,-0.9292707251197049,1.6173867328825628,0.10293793092693039,-0.9322278927240556,0.5456819472337091,-0.08602943599793891,0.38963662525146064,0,0,0,0,0,0,100,0,0,0
0.6409383171299107,1.1347879398644942,-0.8580628484411288,0.12432238818129995,-0.5971531112917147,-0.3759289276287373,-0.2986685910269167,-0.004879203565810929,-0.31799378564758074,-0.6161384920921555,-0.016127007775925975,0,0,0,0,0,100,0,0,0,0
-0.4222732235397684,-0.37137046983813554,-0.12196325638550297,0.24211019307261436,-0.35992624427172193,0.7379827650099304,1.5203727142934493,0.5912735251787775,1.7415406543001124,0.44407962009627827,-0.6653488206197451,0,0,0,0,0,0,0,100,0,0
-0.894811686059626,0.23109289404291627,1.8409689890961662,-0.7001922460579013,-0.07525400384773048,0.6793558338184216,0.9533988009468418,-0.5347927402276755,0.7449917317447748,0.7091341481433858,0.3084838986459836,0,0,0,0,0,0,0,100,0,0
-1.3673501485794826,-0.1705493485444514,-0.6944851613176565,0.7917866158987487,-1.2139429655436964,-1.6657214138419314,-1.9287185918984135,-0.004879203565810929,1.3429210852779778,-1.057896038837336,0.06502571882955106,0,0,0,0,0,100,0,0,0,0
-0.4222732235397684,-0.37137046983813554,-0.12196325638550297,0.24211019307261436,-0.35992624427172193,0.7379827650099304,1.5203727142934493,0.5912735251787775,1.7415406543001124,0.44407962009627827,-0.6653488206197451,0,0,0,0,0,0,0,100,0,0
-0.4222732235397684,1.4862249021284408,0.5323474921083867,1.3218317379096636,-0.35992624427172193,1.3828790081165276,2.4180814104255783,1.2867850420474518,0.27993556788561946,0.7091341481433858,-1.2334179068580857,0,0,0,0,0,100,0,0,0,0
-0.30413860790980457,-0.37137046983813554,-0.5309074741941838,1.8518768599205788,-0.5022623644837174,0.6207289026269128,1.1660140184518197,1.3861438301715376,0.3463721627226433,0.17902509204916967,-1.0711124536471317,0,0,0,0,0,100,0,0,0,0
-0.18600399227983963,-0.07013878789760934,-0.20375209994723922,1.8322455591053595,-0.4548169910797191,0.5034750402438951,0.9533988009468418,1.2867850420474518,0.4792453523966852,0.6207826387943506,-0.7465015472252221,0,0,0,0,0,100,0,0,0,0
1.5860152421696239,-0.4717810304849773,0.5323474921083867,-1.0142930591014065,-0.8818253517157063,0.0344595907118245,-0.4167881563074599,-0.6672711243931233,-0.4508669753216255,-0.9695445294882998,0.1461784454350281,0,0,0,0,0,0,100,0,0,0
0.28653447024001694,0.9339668185708101,2.740646268275264,0.8114179167139677,-0.027808630443731865,0.7966096962014393,0.3864248876002342,1.154306657882004,-0.18512059597353592,-0.4394354733940832,-1.4768760866745183,0,0,0,0,0,100,0,0,0,0
-0.06786937664987576,-0.8734232730723452,0.20519211786144168,-0.876873953394873,-0.5022623644837174,-0.31730199643722845,-1.007385982710176,-0.766629912517209,-0.25155719081055977,0.44407962009627827,0.22733117204050657,0,0,0,0,0,0,0,100,0,0
