0,1,2,3,4,5,6,7,8,9,10,11,12,y
-0.33112239782261005,-0.4850561587486892,-0.44102599453854935,-0.2669310858359099,-0.14223481288650597,-0.690774953017029,0.7635064673494417,0.425350061862219,-0.6410239751725478,-0.5977491498897105,1.1808932487969335,0.22138088135233674,0.3216057945798322,16.6
-0.29908545296815203,-0.4850561587486892,-0.44102599453854935,-0.2669310858359099,-0.14223481288650597,-0.3564026738858244,0.7100081768171711,0.3161914997398688,-0.6410239751725478,-0.5977491498897105,1.1808932487969335,-0.5396224782001597,0.6730300428981114,14.8
-0.31971432910602926,-0.4850561587486892,-0.44102599453854935,-0.2669310858359099,-0.14223481288650597,0.2837630571004139,0.9097351281376482,0.31681226146672364,-0.6410239751725478,-0.5977491498897105,1.1808932487969335,0.34076665662397665,0.035628977122447156,18.4
-0.27933012700702914,-0.4850561587486892,-0.44102599453854935,-0.2669310858359099,-0.14223481288650597,-0.8336690893978851,0.8990354700311938,0.21094851158691152,-0.6410239751725478,-0.5977491498897105,1.1808932487969335,0.04100689357755375,1.4299438085067127,12.7
-0.25405924586011974,-0.4850561587486892,-0.44102599453854935,-0.2669310858359099,-0.14223481288650597,-0.32067913979060975,1.109462079458125,0.18325298838876505,-0.6410239751725478,-0.5977491498897105,1.1808932487969335,0.21976172526818274,0.06977546278900038,14.5
-0.25030433444143513,-0.4850561587486892,-0.44102599453854935,-0.2669310858359099,-0.14223481288650597,-0.49500998617525466,0.46748259307087797,0.0949138195670908,-0.6410239751725478,-0.5977491498897105,1.1808932487969335,-1.3360313841261626,2.1569793991570796,13.2
-0.2769701871884329,-0.4850561587486892,-0.44102599453854935,-0.2669310858359099,-0.14223481288650597,-0.8508163857635885,0.9311344443505563,-0.0019250098222908165,-0.6410239751725478,-0.5977491498897105,1.1808932487969335,0.02589477012544707,0.8252664581614956,13.1
-0.39971301596482217,-0.4850561587486892,-0.7588965142884905,-0.2669310858359099,-0.4815694456301221,-0.5193019893600008,-0.024701679826011243,-0.20577361074106268,-0.526201016329168,-0.7636361686295988,0.35472129258487545,0.43748424671745684,-0.4082753365427477,18.9
-0.3959581045461375,-0.4850561587486892,-0.7588965142884905,-0.2669310858359099,-0.4815694456301221,-0.6507645948303884,-0.2672272635723047,-0.19736945197748726,-0.526201016329168,-0.7636361686295988,0.35472129258487545,0.22872105560050277,-0.1621360856963416,20.0
-0.3979106133391416,-0.4850561587486892,-0.7588965142884905,-0.2669310858359099,-0.4815694456301221,-0.6379041225561121,-0.9769712513004276,0.06826881621439114,-0.526201016329168,-0.7636361686295988,0.35472129258487545,0.43748424671745684,-0.5377474280284296,21.0
-0.38719890180480554,-0.4850561587486892,-0.7588965142884905,-0.2669310858359099,-0.4815694456301221,-0.4721469243543176,-1.3799917066435325,0.026773282319237056,-0.526201016329168,-0.7636361686295988,0.35472129258487545,0.40002776930402223,-0.3442506759179599,24.7
-0.4031643291954617,2.778195407583854,-1.1977911310074456,-0.2669310858359099,-1.0993324949838843,1.0396730385551454,-1.8935752957533303,0.7687267986171704,-0.7558469340159277,-0.9235986509859198,-0.05836468552115276,0.42366744813267426,-1.5038084183446705,34.9
-0.39257225114786465,-0.4850561587486892,-0.6203749575167271,-0.2669310858359099,-0.9253147346025428,0.6767219321477689,-2.353660594330857,0.921434183423503,-0.7558469340159277,-1.036164842273701,-0.2419584535682777,0.313456890671242,-1.096896130818242,26.6
-0.3909854145218741,-0.4850561587486892,-0.6203749575167271,-0.2669310858359099,-0.9253147346025428,-0.18207182750117948,-2.2216981443512562,0.921434183423503,-0.7558469340159277,-1.036164842273701,-0.2419584535682777,0.291436367926744,-0.9588874179159219,25.3
-0.3889697031321023,-0.4850561587486892,-0.6203749575167271,-0.2669310858359099,-0.9253147346025428,-0.12205629022121868,-2.2252646970534076,0.921434183423503,-0.7558469340159277,-1.036164842273701,-0.2419584535682777,0.41114597441521444,-0.7269758694305797,24.7
-0.3876085900659966,-0.4850561587486892,-0.6203749575167271,-0.2669310858359099,-0.9253147346025428,-0.8779662716759502,-1.2515958093660833,0.6251398361054001,-0.7558469340159277,-1.036164842273701,-0.2419584535682777,0.43748424671745684,-0.3328685140291087,19.3
-0.38569671151377183,-0.4850561587486892,-0.6203749575167271,-0.2669310858359099,-0.9253147346025428,-0.7293563698398604,-1.2694285728768402,0.6251398361054001,-0.7558469340159277,-1.036164842273701,-0.2419584535682777,0.43748424671745684,0.2277029589968102,20.0
-0.38107953609632705,-0.4850561587486892,-0.6203749575167271,-0.2669310858359099,-0.9253147346025428,-0.38069467707056925,0.592311937646176,0.9063926492727854,-0.7558469340159277,-1.036164842273701,-0.2419584535682777,0.39257965131691275,0.8892911187862832,16.6
-0.37830313630974327,-0.4850561587486892,-0.6203749575167271,-0.2669310858359099,-0.9253147346025428,-1.282356677633775,0.9418341024570103,0.992630778403566,-0.7558469340159277,-1.036164842273701,-0.2419584535682777,0.43748424671745684,2.598038172350061,14.4
-0.3969411306494361,0.42865427982442295,-0.8055564070958213,-0.2669310858359099,-1.0036227267741464,-0.47643374844574343,-0.8271760378100699,1.4437335502188948,-0.6410239751725478,-0.9769194784380267,-0.7468413156978676,0.4230197856990125,0.12810904246936253,19.7
-0.4020605409876247,0.42865427982442295,-0.8055564070958213,-0.2669310858359099,-1.0036227267741464,-0.2592346611468412,-0.21016242033788268,1.4437335502188948,-0.6410239751725478,-0.9769194784380267,-0.7468413156978676,0.40585673120697774,-0.4438445924454075,20.5
-0.40090596497881364,0.42865427982442295,-0.8055564070958213,-0.2669310858359099,-1.0036227267741464,0.306626118921351,-1.7045480025393074,1.4437335502188948,-0.6410239751725478,-0.9769194784380267,-0.7468413156978676,0.43748424671745684,-1.0342942404295608,25.0
-0.40133371112479543,0.42865427982442295,-0.8055564070958213,-0.2669310858359099,-1.0036227267741464,-0.4264208007124434,-1.6938483444328534,1.4437335502188948,-0.6410239751725478,-0.9769194784380267,-0.7468413156978676,0.43748424671745684,-0.5861216160560468,23.4
-0.4054757384486826,3.4308457208503627,-1.4500461764970778,-0.2669310858359099,-1.3168546954605609,1.3611848454120723,-1.6760155809220965,2.34235777619462,-0.526201016329168,-1.0776365969586732,-0.2419584535682777,0.4270137040399264,-1.1011644415265613,35.4
-0.4046360468059109,3.213295616428193,-1.520036015708074,-0.2669310858359099,-1.2559484793270919,0.12372162435385432,-1.183831308025207,2.5768147053375503,-0.8706698928593076,-0.5622019315883058,-0.5173491056389626,0.43748424671745684,-0.9645784988603475,24.7
-0.40533917569495226,3.8659459296947016,-1.4354649599947868,-0.2669310858359099,-1.2472475913080248,0.7424532348829633,-1.0126367783219414,2.164819922314087,-0.526201016329168,-0.89990050545165,-1.5271148298981447,0.39430675114001024,-1.2235226818317109,31.6
-0.3895238544716196,0.6026943633621585,-0.8799206112575048,-0.2669310858359099,-0.8818102945072074,-0.2163664202325851,-1.4156572336650461,1.9212903217786603,-0.1817321397990284,-0.7340134867117616,0.5842135026437804,0.3703432410945277,-0.8094965431247505,23.3
-0.3901028354027243,0.6026943633621585,-0.8799206112575048,-0.2669310858359099,-0.8818102945072074,-0.7936587312112457,-0.09603273386903868,1.6398465050030118,-0.1817321397990284,-0.7340134867117616,0.5842135026437804,0.4181623174465499,0.08542593538617087,18.7
-0.38757586014981327,0.6026943633621585,-0.8799206112575048,-0.2669310858359099,-0.8818102945072074,-0.4721469243543176,0.8740696011161345,1.445548084497394,-0.1817321397990284,-0.7340134867117616,0.5842135026437804,0.23433413002557063,0.2689632958438955,16.0
-0.39451008790947617,0.6026943633621585,-0.8799206112575048,-0.2669310858359099,-0.8818102945072074,0.22803434391188024,-0.038967890634616933,1.6398942559050778,-0.1817321397990284,-0.7340134867117616,0.5842135026437804,0.43748424671745684,-0.8279925561941337,22.2
-0.39267834122101053,0.6026943633621585,-0.8799206112575048,-0.2669310858359099,-0.8818102945072074,0.6652904012373003,-0.9092067499595516,2.0006045701099042,-0.1817321397990284,-0.7340134867117616,0.5842135026437804,0.42323567317689953,-0.43388520079266274,25.0
-0.4029103901905912,2.9957455120060232,-1.136550021697824,-0.2669310858359099,-1.3603591355558964,-0.00916992248034231,-1.8222442417103029,1.3467037172212504,-0.6410239751725478,-0.4200130583826872,-1.0681304097803341,0.43748424671745684,-1.1210832248320508,23.5
-0.4020131390400489,2.9957455120060232,-1.136550021697824,-0.2669310858359099,-1.3603591355558964,-0.7279274284760514,-1.3478927323241703,1.3467037172212504,-0.6410239751725478,-0.4200130583826872,-1.0681304097803341,0.43748424671745684,-0.3286002033207896,19.4
-0.4004217879428606,0.0588191023067347,-0.7428571761359705,-0.2669310858359099,-1.264649367346159,-0.5978937643694715,-1.6938483444328534,1.2925064433766014,-0.6410239751725478,-0.37261676731414767,0.21702596654953218,0.43003612873034736,-0.6330730338475579,22.0
-0.39165807073033093,0.0588191023067347,-0.7428571761359705,-0.2669310858359099,-1.264649367346159,-1.0037131116911042,-1.1445992283015423,1.2925064433766014,-0.6410239751725478,-0.37261676731414767,0.21702596654953218,0.43748424671745684,0.07688931396953244,17.4
-0.39699417568600903,-0.4850561587486892,-0.05170751392738305,-0.2669310858359099,-1.2298458152698906,0.17230563072334532,-2.2216981443512562,0.7143862720663244,-0.6410239751725478,-0.6095982226568454,0.35472129258487545,0.2953223425287143,-0.8294153264302402,24.2
-0.38903742020006776,-0.4850561587486892,-0.05170751392738305,-0.2669310858359099,-1.2298458152698906,-0.47929163117336027,-1.8329438998167569,0.7143862720663244,-0.6410239751725478,-0.6095982226568454,0.35472129258487545,0.22202854378599848,-0.3798199318206197,21.7
-0.39661270286980366,-0.4850561587486892,-0.05170751392738305,-0.2669310858359099,-1.2298458152698906,-0.33068172933726925,-2.17889951192544,0.7143862720663244,-0.6410239751725478,-0.6095982226568454,0.35472129258487545,0.3728259470902311,-1.0001477547630073,22.8
-0.38490329320077654,-0.4850561587486892,-0.05170751392738305,-0.2669310858359099,-1.2298458152698906,-0.0734722838517277,-2.2359643551598616,0.7143862720663244,-0.6410239751725478,-0.6095982226568454,0.35472129258487545,0.22451124978170187,-0.7127481670695158,23.4
-0.39621994387560394,-0.4850561587486892,0.24283305941889252,-0.2669310858359099,-1.0210245028122806,-0.014885687935577215,-0.8521419067251296,0.3396849435562276,-0.526201016329168,-0.05861633898507326,0.12522908252597054,0.2899251555815335,-0.5135603340146209,21.4
-0.395496499866173,-0.4850561587486892,0.24283305941889252,-0.2669310858359099,-1.0210245028122806,-0.024888277482236713,0.19999114040952506,0.12461488065199963,-0.526201016329168,-0.05861633898507326,0.12522908252597054,0.18662299741249255,-0.08246095247438351,20.0
-0.3971284812041405,-0.4850561587486892,0.24283305941889252,-0.2669310858359099,-1.0210245028122806,-0.22351112705162776,-0.8236094851079188,0.14290347614318932,-0.526201016329168,-0.05861633898507326,0.12522908252597054,0.3301881702075021,-0.32433189261247053,20.8
-0.4005831802881783,-0.4850561587486892,0.24283305941889252,-0.2669310858359099,-1.0210245028122806,-0.09204852158123891,-0.5418518216379602,0.5839308076226408,-0.526201016329168,-0.05861633898507326,0.12522908252597054,0.3241433208266595,-0.029818453738447062,21.2
-0.40231335137469576,0.6026943633621585,-0.91928989581369,-0.2669310858359099,-1.1167342710220185,0.6152774535040015,-1.2622954674725373,0.7685357950089073,-0.6410239751725478,-0.751787095862464,0.2629244085613138,0.43748424671745684,-1.0328714701934543,28.0
-0.40191946376269666,0.6026943633621585,-0.91928989581369,-0.2669310858359099,-1.1167342710220185,0.46095178621267563,0.05376247962131904,0.7685357950089073,-0.6410239751725478,-0.751787095862464,0.2629244085613138,0.4237753918716178,-0.7582768146249205,23.9
-0.40282574385563436,0.6026943633621585,-0.91928989581369,-0.2669310858359099,-1.1167342710220185,0.007977373885359866,-1.3086606526005051,0.7685357950089073,-0.6410239751725478,-0.751787095862464,0.2629244085613138,0.43748424671745684,-0.8294153264302402,24.8
-0.4029476345779722,0.6026943633621585,-0.91928989581369,-0.2669310858359099,-1.1167342710220185,-0.18492971022879628,-0.7915105107885562,0.7685357950089073,-0.6410239751725478,-0.751787095862464,0.2629244085613138,0.36991146613875303,-0.7170164777778351,22.9
-0.4004827333040295,-0.4850561587486892,-0.9732403968721662,-0.2669310858359099,-0.9166138465834757,0.4766701412145701,-0.45625455678632726,0.308694608115543,-0.7558469340159277,-0.953221332903757,0.03343219850240889,0.3878301268033936,-0.8564479609162615,26.6
-0.4011000872403146,-0.4850561587486892,-0.9732403968721662,-0.2669310858359099,-0.9166138465834757,-0.4021287975276986,-0.8485753540229782,0.303680763398637,-0.7558469340159277,-0.953221332903757,0.03343219850240889,0.4276613664735881,0.04416559853908533,22.5
-0.39888461050004476,-0.4850561587486892,-0.9732403968721662,-0.2669310858359099,-0.9166138465834757,-0.25066101296398946,-0.43128868787126784,-0.02083436704033576,-0.7558469340159277,-0.953221332903757,0.03343219850240889,0.418594092402324,-0.5846988458199405,22.2
-0.40056737963898637,-0.4850561587486892,-1.1307175350969076,-0.2669310858359099,-0.5685783258207929,1.0153810353703994,0.6208443592633869,-0.17645455687267997,-0.8706698928593076,-0.8169569960817058,-0.28785689558005767,0.43748424671745684,-1.00299329523522,23.6
-0.40166891061122445,-0.4850561587486892,-1.1307175350969076,-0.2669310858359099,-0.5685783258207929,0.17230563072334532,-0.09959928657119035,-0.3337460282773263,-0.8706698928593076,-0.8169569960817058,-0.28785689558005767,0.38653480193607015,-0.5320563470840038,22.6
-0.40251763119639156,-0.4850561587486892,-1.1307175350969076,-0.2669310858359099,-0.5685783258207929,0.15515833435764312,0.17859182419661704,-0.33384153008145784,-0.8706698928593076,-0.8169569960817058,-0.28785689558005767,0.4013230941713457,-0.618845331486494,22.0
-0.4022117757727475,0.7332244260154603,0.5650779441195207,-0.2669310858359099,-0.7861005262974694,0.20802916481855996,-0.5454183743401115,-0.05984685402806965,-0.6410239751725478,-0.8169569960817058,-0.1042631275329344,0.41708288005711347,-0.6245364124309194,22.9
-0.40371058021038303,0.7332244260154603,0.5650779441195207,-0.2669310858359099,-0.7861005262974694,-0.12205629022121868,-1.4263568917715006,-0.05984685402806965,-0.6410239751725478,-0.8169569960817058,-0.1042631275329344,0.4313314535976708,-0.9019766084716662,25.0
-0.3931817047595538,-0.4850561587486892,-1.2065398609088203,-0.2669310858359099,-0.951417398659744,0.46952543439552735,-0.39562316084975413,-0.141357643854339,-0.8706698928593076,-0.7814097777803012,-0.19606001155649605,0.01736721474890176,-0.8393747180829848,28.4
-0.39397173721915074,-0.4850561587486892,-1.2065398609088203,-0.2669310858359099,-0.951417398659744,-0.19064547568402992,0.02523005800410766,-0.141357643854339,-0.8706698928593076,-0.7814097777803012,-0.19606001155649605,0.38275677107304334,-0.1720954773490864,21.4
-0.3933182675132841,-0.4850561587486892,-1.2065398609088203,-0.2669310858359099,-0.951417398659744,2.5329167637350984,0.25348943094179566,-0.141357643854339,-0.8706698928593076,-0.7814097777803012,-0.19606001155649605,0.43748424671745684,-1.186530655692945,38.7
-0.3977153624598412,-0.4850561587486892,-1.2065398609088203,-0.2669310858359099,-0.951417398659744,2.1771103641467646,-1.1410326755993907,-0.141357643854339,-0.8706698928593076,-0.7814097777803012,-0.19606001155649605,0.40110720669345806,-1.277587950803754,43.8
-0.3901773241774863,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,0.6152774535040015,0.3925849863256994,-0.4839226152741727,-0.526201016329168,-0.14155984835501745,1.1349948067851519,0.41438428658352305,-0.4452673626815139,27.5
-0.3940529977007093,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,0.6924402871496633,0.08586145394068108,-0.4465336589566748,-0.526201016329168,-0.14155984835501745,1.1349948067851519,0.42323567317689953,-0.6942521540001327,26.5
-0.3811370956040977,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,0.15515833435764312,0.5887453849440248,-0.5140534344776735,-0.526201016329168,-0.14155984835501745,1.1349948067851519,-3.082561080233878,-0.27311216411264017,18.6
-0.38307267513011034,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,-0.22779795114305362,0.6600764389870523,-0.5140534344776735,-0.526201016329168,-0.14155984835501745,1.1349948067851519,0.41125391815415857,0.12668627223325615,19.3
-0.39198762712776286,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,-0.6364751811923031,0.9917658402871298,-0.8042834172334233,-0.526201016329168,-0.14155984835501745,1.1349948067851519,0.40672028111852654,0.5577856537734932,19.5
-0.38763341965758397,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,-0.6579093016494311,0.820571310583864,-0.7545747281829569,-0.526201016329168,-0.14155984835501745,1.1349948067851519,0.42420716682739246,0.8693723354807936,19.5
-0.3921512767086794,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,-0.242087364781139,0.5816122795397219,-0.7968820274132291,-0.526201016329168,-0.14155984835501745,1.1349948067851519,0.33806806315038623,0.2191663375801718,20.4
-0.39250679131549804,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,0.25375528846043416,1.0060320510957348,-0.6486154764990133,-0.526201016329168,-0.14155984835501745,1.1349948067851519,0.41956558605281685,-0.039777845391191856,19.8
-0.39477418447454143,-0.4850561587486892,-0.37978488522892767,-0.2669310858359099,-0.2988507972297134,-0.14491935204215575,-0.5168859527229007,-0.4839226152741727,-0.526201016329168,-0.14155984835501745,1.1349948067851519,0.40067543173768394,0.06408438184457492,21.7
-0.3955743744943333,-0.4850561587486892,-0.16835724594571014,-0.2669310858359099,-0.06392682071490224,0.5981301571382981,0.4532163822622723,-0.5318167700461399,-0.41137805748578815,0.14281789805621975,-0.28785689558005767,0.42334361691584305,-0.33998236520964076,22.8
-0.39304062753462576,-0.4850561587486892,-0.16835724594571014,-0.2669310858359099,-0.06392682071490224,-0.5478808166361715,0.8562368376053777,-0.6865774436413004,-0.41137805748578815,0.14281789805621975,-0.28785689558005767,0.41643521762345176,0.5207936276347273,18.8
-0.38188649782291545,-0.4850561587486892,-0.16835724594571014,-0.2669310858359099,-0.06392682071490224,-0.292100312514439,0.9454006551591619,-0.5936541882213121,-0.41137805748578815,0.14281789805621975,-0.28785689558005767,0.43748424671745684,0.6459974084120897,18.7
-0.38761761900839203,-0.4850561587486892,-0.16835724594571014,-0.2669310858359099,-0.06392682071490224,-0.5264466961790435,0.6886088606042631,-0.6341947040751509,-0.41137805748578815,0.14281789805621975,-0.28785689558005767,-0.12371525205040497,0.45676896700993946,18.3
-0.39210500337890297,-0.4850561587486892,-0.16835724594571014,-0.2669310858359099,-0.06392682071490224,-0.1720692379545187,0.12866008636649764,-0.5066997955595449,-0.41137805748578815,0.14281789805621975,-0.28785689558005767,0.3986245006977553,-0.07250156082163896,21.2
-0.38991548484801986,-0.4850561587486892,-0.16835724594571014,-0.2669310858359099,-0.06392682071490224,-0.39355514934484687,0.488881909283786,-0.49843888950216686,-0.41137805748578815,0.14281789805621975,-0.28785689558005767,0.41168569310993264,-0.3200635819041512,19.2
-0.3922178651588454,-0.4850561587486892,-0.16835724594571014,-0.2669310858359099,-0.06392682071490224,-0.6064674125523233,0.15005940257940567,-0.6273185741776799,-0.41137805748578815,0.14281789805621975,-0.28785689558005767,-0.1915039201069965,0.40128092780179003,20.4
-0.39916902218549966,-0.4850561587486892,2.1121450150125822,-0.2669310858359099,0.2319033719333775,-0.6093252952799401,0.028796610706259333,-0.7322750569182424,-0.8706698928593076,-1.302768979534236,0.30882285057309544,0.35382784903615405,0.2590039041911507,22.0
-0.39886880985085277,-0.4850561587486892,2.1121450150125822,-0.2669310858359099,0.2319033719333775,-0.417847152529593,0.5423801998160566,-0.7610688508639015,-0.8706698928593076,-1.302768979534236,0.30882285057309544,0.22990843672888267,0.2447762018300868,20.3
-0.39646033946688136,-0.4850561587486892,2.1121450150125822,-0.2669310858359099,0.2319033719333775,-0.47929163117336027,0.8562368376053777,-0.8138335976465774,-0.8706698928593076,-1.302768979534236,0.30882285057309544,0.23444207376451415,0.7655101082450269,20.5
-0.3899832019159853,-0.4850561587486892,2.1121450150125822,-0.2669310858359099,0.2319033719333775,-0.6293304743732604,1.0024654983935837,-0.8818786330902996,-0.8706698928593076,-1.302768979534236,0.30882285057309544,0.15046184486638076,1.829742244852609,17.3
-0.3878794583378584,-0.4850561587486892,2.1121450150125822,-0.2669310858359099,0.2319033719333775,-0.4435680970781469,0.695741966008566,-0.8587194455884012,-0.8706698928593076,-1.302768979534236,0.30882285057309544,0.30924708485244046,0.3216057945798322,21.4
-0.3632383459230278,-0.4850561587486892,2.1121450150125822,-0.2669310858359099,0.2319033719333775,-0.9765632257787412,0.9525337605634643,-0.9712683217574208,-0.8706698928593076,-1.302768979534236,0.30882285057309544,0.03150784455051555,2.092954738532292,15.7
-0.37770722611164725,-0.4850561587486892,1.5638912745264457,-0.2669310858359099,0.606041556753262,-0.862247916674057,0.96679997137207,-0.9564177912149665,-0.6410239751725478,0.17244057997405696,1.2726901328204951,0.3857791957634649,0.6602251107731539,16.2
-0.370226747337063,-0.4850561587486892,1.5638912745264457,-0.2669310858359099,0.606041556753262,0.19231080981666557,1.0666634470323084,-0.9448620729150501,-0.6410239751725478,0.17244057997405696,1.2726901328204951,0.43748424671745684,0.404126468274003,18.0
-0.3685755794965053,-0.4850561587486892,1.5638912745264457,-0.2669310858359099,0.606041556753262,0.23089222663949704,1.07022999973446,-0.7987443125937941,-0.6410239751725478,0.17244057997405696,1.2726901328204951,0.41740671127394463,0.007173572400319136,19.2
-0.272318024619206,-0.4850561587486892,1.5638912745264457,-0.2669310858359099,0.606041556753262,0.04227196661676549,1.0274313673086435,-0.7259241869434949,-0.6410239751725478,0.17244057997405696,1.2726901328204951,0.43748424671745684,-0.041200615627298216,19.6
-0.3403612631286973,-0.4850561587486892,1.5638912745264457,-0.2669310858359099,0.606041556753262,0.10800326935195992,1.0345644727129464,-0.6989926781784006,-0.6410239751725478,0.17244057997405696,1.2726901328204951,0.3172349215342682,-0.20339642254342713,23.0
-0.36973128412311573,-0.4850561587486892,1.5638912745264457,-0.2669310858359099,0.606041556753262,-0.6779144807427513,0.9454006551591619,-0.6309476427346784,-0.6410239751725478,0.17244057997405696,1.2726901328204951,0.3488624370447479,0.3529067397741727,18.4
